noise_th noise noise_db xNN vNN  xNN+SR vNN+SR xNN+sym vNN+sym xNN+sym+SR vNN+sym+SR xparam vparam
177.82794100 176.44339267 -5.00000000 nan nan 0.28134714 nan 0.05252805 0.09599476 0.06128153 0.06185593 0.64858188 0.53903651
177.82794100 175.22902527 -5.00000000 0.96264712 0.14280907 0.50641122 0.14280907 0.31141867 0.12412565 0.13408001 0.11177205 0.06130859 0.04075225
177.82794100 175.22902527 -5.00000000 1.03872066 0.20990096 0.54139264 0.20990096 0.39691356 0.20066484 0.14838016 0.12991228 0.15737348 0.09692360
177.82794100 175.22902527 -5.00000000 0.74190993 0.16928546 0.46856376 0.16928546 0.41755168 0.19982368 0.47642146 0.40594429 0.12455156 0.09192497
177.82794100 175.22902527 -5.00000000 0.94688204 0.31825069 0.57387968 0.31825069 0.60734255 0.32538109 0.08249339 0.06846794 0.23789729 0.16069967
177.82794100 175.22902527 -5.00000000 0.87605912 0.16870031 0.53445285 0.16870031 0.31935708 0.17479396 0.23694643 0.14209429 0.17394378 0.10809425
177.82794100 175.22902527 -5.00000000 0.88447360 0.23252909 0.52439923 0.23252909 0.31800358 0.25151799 0.26412897 0.20278870 0.35532897 0.27854130
177.82794100 175.22902527 -5.00000000 0.92660258 0.34223144 0.56366740 0.34223144 0.58440826 0.34863504 0.09367818 0.08706736 0.32968410 0.24627215
177.82794100 175.22902527 -5.00000000 0.90468516 0.20008537 0.54571292 0.20008537 0.46064472 0.19298750 0.13289878 0.11964125 0.15226581 0.09526309
177.82794100 175.22902527 -5.00000000 0.86251941 0.19594371 0.56593427 0.19594371 0.49386866 0.20241391 0.09111183 0.09106715 0.12012459 0.07643729
177.82794100 175.22902527 -5.00000000 0.92510632 0.31021618 0.58498108 0.31021618 nan nan 0.08050968 0.06329538 0.20987233 0.14145063
177.82794100 181.47603460 -5.00000000 0.37344826 0.15244135 0.39172365 0.15244135 0.41881417 0.14360112 0.46138185 0.15259618 0.16764067 0.09492354
177.82794100 181.47603460 -5.00000000 0.40860395 0.11173408 0.36508404 0.11173408 0.30827053 0.08926154 0.30243686 0.08783859 0.12387119 0.07162417
177.82794100 181.47603460 -5.00000000 0.38106941 0.23574956 0.46267903 0.23574956 0.41020652 0.20599759 0.40873197 0.19786896 0.22578497 0.14967430
177.82794100 181.47603460 -5.00000000 0.49674876 0.35615281 0.50258949 0.35615281 0.47070555 0.31709806 0.39703343 0.23384170 0.27097682 0.22988507
177.82794100 181.47603460 -5.00000000 0.23640237 0.17855055 0.33018699 0.17855055 0.29715299 0.15289500 0.36504844 0.16933127 0.14792567 0.12945546
177.82794100 181.47603460 -5.00000000 0.50385658 0.36464700 0.50653422 0.36464700 0.47405230 0.32786513 0.39665646 0.25963312 0.28166554 0.23738082
177.82794100 181.47603460 -5.00000000 0.61189363 0.23151806 0.56135309 0.23151806 0.39118542 0.25245440 0.14686706 0.11963254 0.16088366 0.11136675
177.82794100 181.47603460 -5.00000000 0.30802703 0.16910484 0.32275760 0.16910484 0.35557482 0.15092670 0.40444764 0.16000315 0.19771958 0.11943179
177.82794100 181.47603460 -5.00000000 0.49522958 0.13116945 0.50099950 0.13116945 0.44282035 0.10595973 0.45467952 0.10786812 0.09979990 0.06221636
177.82794100 181.47603460 -5.00000000 0.36633224 0.21053262 0.37206105 0.21053262 0.33707003 0.18463476 0.38892938 0.19936504 0.19477074 0.15204828
177.82794100 181.01392729 -5.00000000 0.52071740 0.19677700 0.38064616 0.19677700 0.33564791 0.23635062 0.26602617 0.22639505 0.22075020 0.17011286
177.82794100 181.01392729 -5.00000000 0.78777707 0.27024571 0.52960056 0.27024571 0.39892801 0.13446418 0.16928010 0.12423637 0.16174325 0.08955243
177.82794100 181.01392729 -5.00000000 0.50444410 0.26885634 0.26233082 0.26885634 1.68907557 1.46530350 0.27761684 0.22736888 0.18248010 0.15889096
177.82794100 181.01392729 -5.00000000 1.07079912 0.10782770 0.54179062 0.10782770 0.27937821 0.11336048 0.15429403 0.11006183 0.18450635 0.07536319
177.82794100 181.01392729 -5.00000000 0.39304485 0.15887963 0.32756779 0.15887963 0.23819855 0.24334880 0.31197514 0.32407945 0.25070030 0.24803017
177.82794100 181.01392729 -5.00000000 1.09688899 0.12176097 0.56898297 0.12176097 0.40909933 0.12414958 0.17808638 0.13205887 0.18713419 0.09231127
177.82794100 173.31359671 -5.00000000 0.48154921 0.12937169 0.46305593 0.12937169 0.36982591 0.11130639 0.34223959 0.12620979 0.06169589 0.03962234
177.82794100 173.31359671 -5.00000000 0.31683927 0.14759321 0.31389571 0.14759321 0.25802556 0.12516846 0.27008232 0.13526258 0.05035973 0.05129476
177.82794100 173.31359671 -5.00000000 0.53581086 0.20269994 0.56112906 0.20269994 0.42946469 0.17386343 0.45373065 0.18698786 0.13853917 0.08503036
177.82794100 173.31359671 -5.00000000 0.55369067 0.20939643 0.44520147 0.20939643 0.42866213 0.14129122 0.44155969 0.15210463 0.11605233 0.07431995
177.82794100 173.31359671 -5.00000000 0.49347446 0.34192126 0.47580966 0.34192126 0.40929931 0.30653951 0.42837076 0.32453259 0.19775629 0.16748419
177.82794100 173.31359671 -5.00000000 0.43331787 0.15965708 0.42774901 0.15965708 0.36020734 0.14653560 0.37531727 0.15600336 0.10386519 0.05895649
177.82794100 173.31359671 -5.00000000 0.39144492 0.23478860 0.40727563 0.23478860 0.33649872 0.21451988 0.34627408 0.22444870 0.14377406 0.11489722
177.82794100 173.31359671 -5.00000000 0.39865017 0.18447393 0.43154662 0.18447393 0.40547271 0.15955043 0.41518375 0.16915296 0.12030356 0.06886805
177.82794100 173.31359671 -5.00000000 0.56536922 0.25280982 0.57359714 0.25280982 0.49010924 0.23176221 0.50065087 0.23846855 0.16931161 0.10111024
177.82794100 173.31359671 -5.00000000 0.70994661 0.31514940 0.62939660 0.31514940 0.62470353 0.30270043 0.55693259 0.28176546 0.17895162 0.10758463
177.82794100 171.79205740 -5.00000000 0.34125902 0.33910846 0.20359559 0.33910846 0.37854020 0.32744444 0.21412211 0.21402005 0.16027724 0.16064349
177.82794100 171.79205740 -5.00000000 0.42982384 0.16968854 0.21759123 0.16968854 0.06252476 0.05445373 0.11745717 0.08188045 0.08687549 0.06523784
177.82794100 171.79205740 -5.00000000 0.56830030 0.29312195 0.25458256 0.29312195 0.39693558 0.28578925 0.27244631 0.23321588 0.20270212 0.17370699
177.82794100 171.79205740 -5.00000000 0.43128280 0.27996613 0.39825096 0.27996613 0.20864839 0.10426076 0.06621272 0.05588041 0.07578928 0.05236241
177.82794100 171.79205740 -5.00000000 0.40259918 0.31229755 0.29396500 0.31229755 0.43217141 0.31087599 0.21446400 0.17179995 0.13763051 0.11558462
177.82794100 171.79205740 -5.00000000 1.02686376 0.30743392 0.43441094 0.30743392 0.26574135 0.14036056 0.34168707 0.23444528 0.09175269 0.06242226
177.82794100 171.79205740 -5.00000000 1.07848136 0.35569296 0.34490026 0.35569296 0.29139315 0.17331829 0.36350096 0.33259531 0.10251404 0.07035567
177.82794100 171.79205740 -5.00000000 0.99110394 0.28923711 0.26900521 0.28923711 0.23068832 0.12299101 0.34120384 0.24186939 0.08701206 0.06487821
177.82794100 171.79205740 -5.00000000 0.85644781 0.20775503 0.25735959 0.20775503 0.32263699 0.18954421 0.22101440 0.17675093 0.20276648 0.16084567
199.52623150 201.01134240 -6.00000000 0.18126012 0.17577914 0.29228675 0.17577914 0.05534811 0.07202414 0.09062598 0.11058273 0.07561880 0.07532311
199.52623150 201.01134240 -6.00000000 0.49536284 0.31452277 0.44126392 0.31452277 0.23417250 0.15674553 0.22257961 0.16181451 0.05573950 0.03896550
199.52623150 201.01134240 -6.00000000 0.62893602 0.12443741 0.39754578 0.12443741 0.09295348 0.07450314 0.14704708 0.07477398 0.10010744 0.03679045
199.52623150 201.01134240 -6.00000000 0.61280404 0.30535550 0.44619507 0.30535550 0.28561922 0.17101524 0.26957027 0.16285745 0.06780807 0.04252993
199.52623150 201.01134240 -6.00000000 0.66269287 0.27173439 0.43896493 0.27173439 0.16011168 0.09223751 0.15621481 0.07411972 0.13322364 0.04534321
199.52623150 201.01134240 -6.00000000 0.34316838 0.12925938 0.38404050 0.12925938 0.10196820 0.07613029 0.15698743 0.08014132 0.09959471 0.03587570
199.52623150 201.01134240 -6.00000000 0.45198711 0.26487188 0.36943191 0.26487188 0.16537353 0.16008783 0.13568989 0.13940259 0.06273791 0.04794518
199.52623150 201.01134240 -6.00000000 0.28021861 0.19094530 0.34995584 0.19094530 0.13550743 0.12974126 0.10060235 0.10452516 0.09103927 0.06811765
199.52623150 201.01134240 -6.00000000 0.57972836 0.24601759 0.42612873 0.24601759 0.23268213 0.13418768 0.24914406 0.13588894 0.08297153 0.04078285
199.52623150 201.01134240 -6.00000000 0.56268617 0.26215736 0.44637225 0.26215736 0.26460507 0.14910626 0.26542134 0.13997392 0.09058606 0.04506334
199.52623150 197.85940679 -6.00000000 0.62910937 0.16108689 0.48139763 0.16108689 0.28195383 0.12293189 0.10702439 0.07662589 0.07415758 0.05106945
199.52623150 197.85940679 -6.00000000 0.35239508 0.10331486 0.49516442 0.10331486 0.32675914 0.10261728 0.27447566 0.09230604 0.08892993 0.04229952
199.52623150 197.85940679 -6.00000000 0.59044991 0.18979210 0.55549022 0.18979210 0.27593475 0.15022963 0.20597087 0.10858514 0.07248480 0.03915955
199.52623150 197.85940679 -6.00000000 0.45205846 0.27378932 0.57630870 0.27378932 0.44594272 0.27527844 0.12377349 0.10593857 0.05026827 0.03976364
199.52623150 197.85940679 -6.00000000 0.52325780 0.14789486 0.51410374 0.14789486 0.33458581 0.14988270 0.23177386 0.10245125 0.06914207 0.03595657
199.52623150 197.85940679 -6.00000000 0.37212729 0.27304580 0.53422214 0.27304580 0.36589409 0.27556132 0.08834728 0.08287175 0.04686299 0.04069325
199.52623150 197.85940679 -6.00000000 0.56942327 0.30610938 0.60840191 0.30610938 0.26246662 0.24782220 0.11524027 0.12246961 0.02482849 0.02841303
199.52623150 197.85940679 -6.00000000 0.42203764 0.13706941 0.49046027 0.13706941 0.35021692 0.15094593 0.26802117 0.10180106 0.09331188 0.04283344
199.52623150 197.85940679 -6.00000000 0.30638137 0.23998225 0.50132195 0.23998225 0.20678241 0.11295531 0.03655833 0.03859805 0.05851483 0.04988306
199.52623150 197.85940679 -6.00000000 0.63881599 0.12096338 0.43342986 0.12096338 0.45959900 0.13844987 0.27327644 0.09106949 0.07806128 0.03491506
199.52623150 205.86825694 -6.00000000 0.85829509 0.30930982 0.43969186 0.30930982 0.36020767 0.30523280 0.34255235 0.30157697 0.05237735 0.04795458
199.52623150 205.86825694 -6.00000000 0.84442643 0.29047399 0.42383421 0.29047399 0.34903595 0.28599505 0.31852186 0.28322530 0.05469551 0.04843617
199.52623150 205.86825694 -6.00000000 1.01290580 0.15705079 0.51436622 0.15705079 0.17621969 0.13227839 0.16379764 0.11736862 0.09809524 0.05453427
199.52623150 205.86825694 -6.00000000 1.08179841 0.23339700 0.44425023 0.23339700 0.30101392 0.24040379 0.30894255 0.19762203 0.06511766 0.04355953
199.52623150 205.86825694 -6.00000000 0.96668137 0.13818150 0.56886806 0.13818150 0.21364285 0.13733784 0.16284996 0.11580668 0.08948115 0.04529105
199.52623150 205.86825694 -6.00000000 1.02602550 0.23845213 0.41926484 0.23845213 0.32425986 0.20511567 0.31417286 0.20044185 0.07774657 0.05308589
199.52623150 205.86825694 -6.00000000 0.75903883 0.12896063 0.42664862 0.12896063 0.16662478 0.11047391 0.07970671 0.10538111 0.10842946 0.10737762
199.52623150 205.86825694 -6.00000000 1.03828998 0.15118406 0.55312457 0.15118406 0.21003457 0.13069385 0.21466213 0.12627154 0.10418599 0.04604501
199.52623150 205.86825694 -6.00000000 1.05406670 0.25165376 0.41799489 0.25165376 0.37044776 0.23156363 0.35322465 0.22178870 0.06105742 0.04198270
199.52623150 205.86825694 -6.00000000 0.96266303 0.14765699 0.54536588 0.14765699 0.17841328 0.12120597 0.15752435 0.11569098 0.09595602 0.05517690
199.52623150 202.48622263 -6.00000000 0.58329391 0.29798907 0.51850654 0.29798907 0.37824807 0.26925011 0.28801383 0.25067919 0.07398839 0.06635824
199.52623150 202.48622263 -6.00000000 0.64189638 0.33339095 0.58172619 0.33339095 0.43431076 0.28901727 0.32697935 0.28509962 0.06641253 0.06221314
199.52623150 202.48622263 -6.00000000 0.70769412 0.31602564 0.60277082 0.31602564 0.56420422 0.32921333 0.16871671 0.15867542 0.05924129 0.05333947
199.52623150 202.48622263 -6.00000000 0.54837605 0.22336256 0.49786278 0.22336256 0.39181350 0.23018949 0.23410421 0.20263698 0.09922758 0.07801037
199.52623150 202.48622263 -6.00000000 0.57683051 0.28994017 0.53899856 0.28994017 0.38608630 0.25327213 0.30333253 0.25503139 0.07951676 0.07114439
199.52623150 202.48622263 -6.00000000 0.47021821 0.22847278 0.43599179 0.22847278 0.26458417 0.19520373 0.17723464 0.12374023 0.12558538 0.12186725
199.52623150 202.48622263 -6.00000000 0.42087582 0.17637436 0.42141019 0.17637436 0.15956481 0.09337144 0.14356781 0.08949820 0.09461487 0.05110627
199.52623150 202.48622263 -6.00000000 0.45075587 0.11944353 0.40273030 0.11944353 0.10546857 0.09271161 0.17351876 0.13374941 0.09299744 0.05585124
199.52623150 202.48622263 -6.00000000 0.53023848 0.25429098 0.46712529 0.25429098 0.32017488 0.23392099 0.19332678 0.16991456 0.10927457 0.09665032
199.52623150 202.48622263 -6.00000000 0.50123643 0.29785315 0.47888971 0.29785315 0.34752123 0.25245630 0.23413647 0.21138630 0.08832251 0.08327074
199.52623150 195.19502721 -6.00000000 0.63321878 0.13245752 0.78981901 0.13245752 0.35685427 0.16264541 0.31238306 0.14738978 0.00945177 0.01058919
199.52623150 195.19502721 -6.00000000 0.75610751 0.21813100 0.77193184 0.21813100 0.24804169 0.16374212 0.17393894 0.13686299 0.10222379 0.08681965
199.52623150 195.19502721 -6.00000000 0.78157691 0.25269227 0.78295919 0.25269227 0.26931226 0.19861224 0.10779029 0.10962774 0.12745987 0.10936264
199.52623150 195.19502721 -6.00000000 0.72251591 0.31593846 0.79125706 0.31593846 0.31162906 0.27572851 0.11756177 0.12173869 0.21252916 0.20915057
199.52623150 195.19502721 -6.00000000 0.69394011 0.20464092 0.78946526 0.20464092 0.27367842 0.22423483 0.25163327 0.18953920 0.05092936 0.04257875
199.52623150 195.19502721 -6.00000000 0.79786339 0.29242486 0.80399936 0.29242486 0.29280269 0.23052920 0.13813498 0.13280429 0.16385080 0.14097293
199.52623150 195.19502721 -6.00000000 0.67806890 0.17830511 0.78887760 0.17830511 0.31615366 0.18494330 0.31830890 0.17901473 0.02205303 0.01862765
199.52623150 204.46752923 -6.00000000 0.35809946 0.16059491 0.64386509 0.16059491 0.39901629 0.25736129 0.31896806 0.17599523 0.73493532 0.47343675
199.52623150 204.46752923 -6.00000000 0.79064653 0.17992715 0.86889826 0.17992715 0.32164458 0.12711139 0.24695626 0.13350907 0.68269830 0.32512581
199.52623150 204.46752923 -6.00000000 0.49441479 0.10815518 0.34056926 0.10815518 0.54121313 0.09486213 0.17254332 0.11119582 0.43134693 0.19957999
199.52623150 204.46752923 -6.00000000 0.60910611 0.14794406 0.86853107 0.14794406 0.31145229 0.12198819 0.25951204 0.11232109 0.73371648 0.33294530
199.52623150 197.02755952 -6.00000000 0.94061494 0.21036429 0.59302262 0.21036429 0.31848628 0.15088108 0.16300631 0.08651335 0.10074935 0.05957159
199.52623150 197.02755952 -6.00000000 0.78585149 0.21727486 0.55642210 0.21727486 0.31181241 0.16201374 0.29811483 0.15644759 0.12257517 0.07375293
199.52623150 197.02755952 -6.00000000 0.69995954 0.24539976 0.54032764 0.24539976 0.29109643 0.19299410 0.28955174 0.19489712 0.15864974 0.10779211
199.52623150 197.02755952 -6.00000000 0.75552455 0.19185460 0.56356512 0.19185460 0.27130885 0.14411485 0.27134283 0.14618351 0.12636219 0.07641925
199.52623150 197.02755952 -6.00000000 0.73162003 0.31060255 0.62055733 0.31060255 nan nan 0.10188948 0.06709826 0.11341151 0.07368674
199.52623150 197.02755952 -6.00000000 0.66343169 0.24907365 0.54848786 0.24907365 nan nan 0.48487834 0.47320559 0.10589571 0.06648043
199.52623150 197.02755952 -6.00000000 0.76715946 0.27492435 0.53630904 0.27492435 0.32824488 0.21368860 0.32303903 0.21193800 0.15509544 0.10587421
199.52623150 197.02755952 -6.00000000 0.89937601 0.16572573 0.57862911 0.16572573 0.29099688 0.12724972 0.13585393 0.07244014 0.09311216 0.05277187
199.52623150 197.02755952 -6.00000000 0.59848853 0.13860502 0.51121908 0.13860502 0.09084511 0.09913393 0.10544841 0.11431769 0.18970408 0.18372339
199.52623150 197.02755952 -6.00000000 0.81036275 0.27726645 0.56215590 0.27726645 0.41739824 0.20684137 0.08781027 0.06330154 0.10615329 0.06232497
199.52623150 205.03722079 -6.00000000 0.33281196 0.10193151 0.34118728 0.10193151 0.32837477 0.10023945 0.30226908 0.09909571 0.11510698 0.07271833
199.52623150 205.03722079 -6.00000000 0.23277952 0.17978142 0.32550695 0.17978142 0.30480627 0.18143476 0.30461969 0.17980778 0.20855216 0.16866676
199.52623150 205.03722079 -6.00000000 0.68356526 0.31100310 0.48565377 0.31100310 0.49171410 0.34932544 0.56826287 0.31815276 0.24949455 0.14863048
199.52623150 205.03722079 -6.00000000 0.87724213 0.35431775 0.55994709 0.35431775 0.46012097 0.34861175 0.59888475 0.32970014 0.19830707 0.16667520
199.52623150 205.03722079 -6.00000000 0.46788747 0.19987559 0.45237515 0.19987559 0.44964792 0.19877186 0.44054303 0.19387206 0.18293136 0.12705710
199.52623150 205.03722079 -6.00000000 1.08142276 0.28642878 0.48201620 0.28642878 0.50742496 0.35893012 0.55522894 0.28020738 0.22742127 0.14067417
199.52623150 205.03722079 -6.00000000 0.64449296 0.38544468 0.56264202 0.38544468 0.63836459 0.38183309 0.61158212 0.37077480 0.21434803 0.17425073
199.52623150 205.03722079 -6.00000000 0.58488130 0.23156829 0.46465255 0.23156829 0.51774332 0.34640715 0.53725572 0.23045528 0.18942237 0.12715003
199.52623150 205.03722079 -6.00000000 0.69788879 0.24142097 0.48246764 0.24142097 0.61612110 0.24919354 0.54275849 0.25191104 0.20545742 0.13378698
199.52623150 205.03722079 -6.00000000 0.63282693 0.17740520 0.45193540 0.17740520 0.37711762 0.18449752 0.37205075 0.18103262 0.27234520 0.15379855
199.52623150 196.05062072 -6.00000000 0.26946443 0.21479667 0.27573490 0.21479667 0.29907321 0.21012553 0.30284363 0.20181193 0.08897866 0.08357352
199.52623150 196.05062072 -6.00000000 0.70386565 0.24728108 0.59777272 0.24728108 0.57638637 0.22926614 0.53941122 0.25212991 0.10230268 0.05861633
199.52623150 196.05062072 -6.00000000 0.68839750 0.25228871 0.53940683 0.25228871 0.52335615 0.26593347 0.49517691 0.25255010 0.13523847 0.08135414
199.52623150 196.05062072 -6.00000000 0.50462966 0.20999276 0.44109475 0.20999276 0.47058920 0.18971188 0.43001731 0.17480889 0.10313591 0.06002762
199.52623150 196.05062072 -6.00000000 0.45394418 0.14013011 0.24770550 0.14013011 0.28931446 0.08217487 0.25886882 0.08618032 0.06935971 0.03432392
199.52623150 196.05062072 -6.00000000 0.44364188 0.14032980 0.38381206 0.14032980 0.37859243 0.14645821 0.35762425 0.13164378 0.07119819 0.03562042
199.52623150 196.05062072 -6.00000000 0.72880028 0.30378241 0.66656614 0.30378241 0.64471145 0.29399338 0.56313916 0.29726369 0.12112471 0.07114160
199.52623150 196.05062072 -6.00000000 0.54371628 0.26038862 0.33022131 0.26038862 0.33026698 0.23037754 0.33470876 0.22898324 0.11653341 0.09814965
199.52623150 196.05062072 -6.00000000 0.44664389 0.30581306 0.46044154 0.30581306 0.43342117 0.28002524 0.41675573 0.26576719 0.15094583 0.10768290
199.52623150 196.05062072 -6.00000000 0.60356524 0.24021949 0.59695957 0.24021949 0.56965220 0.22007431 0.52500393 0.20737130 0.09894818 0.05597802
199.52623150 201.88184923 -6.00000000 0.56062715 0.27212902 0.69480398 0.27212902 0.49095229 0.32258822 0.29793907 0.26642374 0.08973652 0.04566034
199.52623150 201.88184923 -6.00000000 0.67928045 0.12257375 0.67466922 0.12257375 0.40909472 0.19902289 0.15095215 0.09617492 0.02930298 0.01699083
